Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,EPA,PM10,2017,Community Area,17-Dunning,17,NA,NA,21.7254876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,18-Montclare,18,NA,NA,22.356626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,19-Belmont Cragin,19,NA,NA,22.295801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,20-Hermosa,20,NA,NA,22.1964815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,21-Avondale,21,NA,NA,21.7070084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,22-Logan Square,22,NA,NA,22.0534809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,23-Humboldt Park,23,NA,NA,22.7748671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,24-West Town,24,NA,NA,22.3637992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,25-Austin,25,NA,NA,23.3458361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,26-West Garfield Park,26,NA,NA,23.3630274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,27-East Garfield Park,27,NA,NA,23.0597642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,28-Near West Side,28,NA,NA,22.6676054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,29-North Lawndale,29,NA,NA,23.5101158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,30-South Lawndale,30,NA,NA,23.7747795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,31-Lower West Side,31,NA,NA,22.9808856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,32-Loop,32,NA,NA,22.3120088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,33-Near South Side,33,NA,NA,22.4752528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,34-Armour Square,34,NA,NA,22.6813502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,35-Douglas,35,NA,NA,22.6062774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,36-Oakland,36,NA,NA,22.5416053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,37-Fuller Park,37,NA,NA,22.8302024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,38-Grand Boulevard,38,NA,NA,22.7030719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,39-Kenwood,39,NA,NA,22.5849065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,40-Washington Park,40,NA,NA,22.7878988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,41-Hyde Park,41,NA,NA,22.6618438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM10,2017,Community Area,42-Woodlawn,42,NA,NA,22.7852771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,43-South Shore,43,NA,NA,22.9083182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,44-Chatham,44,NA,NA,23.1243312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,45-Avalon Park,45,NA,NA,23.1753907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,46-South Chicago,46,NA,NA,23.2687671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,47-Burnside,47,NA,NA,23.3725091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,48-Calumet Heights,48,NA,NA,23.5406085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,49-Roseland,49,NA,NA,23.2618432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,50-Pullman,50,NA,NA,23.5926583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,51-South Deering,51,NA,NA,24.0627274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,52-East Side,52,NA,NA,24.2730356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,53-West Pullman,53,NA,NA,23.0139996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,54-Riverdale,54,NA,NA,23.1910228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,55-Hegewisch,55,NA,NA,23.7054852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,56-Garfield Ridge,56,NA,NA,24.9075535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,57-Archer Heights,57,NA,NA,24.1671485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,58-Brighton Park,58,NA,NA,23.6269043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,59-McKinley Park,59,NA,NA,23.159378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,60-Bridgeport,60,NA,NA,22.8512401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,61-New City,61,NA,NA,23.0916527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,62-West Elsdon,62,NA,NA,24.1000983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,63-Gage Park,63,NA,NA,23.5895889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,64-Clearing,64,NA,NA,24.9009321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,65-West Lawn,65,NA,NA,24.0239661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,66-Chicago Lawn,66,NA,NA,23.5243536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,67-West Englewood,67,NA,NA,23.1758547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,68-Englewood,68,NA,NA,22.9768148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,22.9478265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,70-Ashburn,70,NA,NA,23.572884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM10,2017,Community Area,71-Auburn Gresham,71,NA,NA,23.1067017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,72-Beverly,72,NA,NA,23.0727247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,73-Washington Heights,73,NA,NA,23.0987308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,74-Mount Greenwood,74,NA,NA,23.0770036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM10,2017,Community Area,75-Morgan Park,75,NA,NA,22.9763139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM10,2017,Community Area,76-OHare,76,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,
Environmental Quality,EPA,PM10,2017,Community Area,77-Edgewater,77,NA,NA,20.152453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
