Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,28-Near West Side,28,NA,NA,0.170449942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,29-North Lawndale,29,NA,NA,0.167494885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,30-South Lawndale,30,NA,NA,0.1595853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,31-Lower West Side,31,NA,NA,0.173293392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,32-Loop,32,NA,NA,0.178873149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,33-Near South Side,33,NA,NA,0.173141666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,34-Armour Square,34,NA,NA,0.181330755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,35-Douglas,35,NA,NA,0.185320328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,36-Oakland,36,NA,NA,0.188131914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,37-Fuller Park,37,NA,NA,0.168580662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,38-Grand Boulevard,38,NA,NA,0.174046921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,39-Kenwood,39,NA,NA,0.1836299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,40-Washington Park,40,NA,NA,0.183204874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,41-Hyde Park,41,NA,NA,0.190643482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,42-Woodlawn,42,NA,NA,0.178387869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,43-South Shore,43,NA,NA,0.173429529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,44-Chatham,44,NA,NA,0.159662339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,45-Avalon Park,45,NA,NA,0.162895557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,46-South Chicago,46,NA,NA,0.190333073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,47-Burnside,47,NA,NA,0.147920847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,48-Calumet Heights,48,NA,NA,0.157732169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,49-Roseland,49,NA,NA,0.160555241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,50-Pullman,50,NA,NA,0.175161866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,51-South Deering,51,NA,NA,0.184389009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,52-East Side,52,NA,NA,0.180757105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,53-West Pullman,53,NA,NA,0.149848423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,54-Riverdale,54,NA,NA,0.173344193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,55-Hegewisch,55,NA,NA,0.189053169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,56-Garfield Ridge,56,NA,NA,0.161517873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,57-Archer Heights,57,NA,NA,0.17198879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,58-Brighton Park,58,NA,NA,0.166019157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,59-McKinley Park,59,NA,NA,0.164430834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,60-Bridgeport,60,NA,NA,0.1762599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,61-New City,61,NA,NA,0.172168968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,62-West Elsdon,62,NA,NA,0.167624798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,63-Gage Park,63,NA,NA,0.168201156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,64-Clearing,64,NA,NA,0.167128344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,65-West Lawn,65,NA,NA,0.172106149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,66-Chicago Lawn,66,NA,NA,0.17330821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,67-West Englewood,67,NA,NA,0.167488679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,68-Englewood,68,NA,NA,0.166098428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,0.169187368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,70-Ashburn,70,NA,NA,0.177426506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,71-Auburn Gresham,71,NA,NA,0.162779591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,72-Beverly,72,NA,NA,0.169003919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,73-Washington Heights,73,NA,NA,0.170669468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,74-Mount Greenwood,74,NA,NA,0.159366933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,75-Morgan Park,75,NA,NA,0.153944443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,76-OHare,76,NA,NA,0.179337207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Air Quality,Aerosol Optical Depth,2017,Community Area,77-Edgewater,77,NA,NA,0.180319298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
