Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,29-North Lawndale,29,NA,NA,23.59099788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,30-South Lawndale,30,NA,NA,23.40838018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,31-Lower West Side,31,NA,NA,33.08244789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,32-Loop,32,NA,NA,31.11921682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,33-Near South Side,33,NA,NA,26.61896653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,34-Armour Square,34,NA,NA,28.39683855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,35-Douglas,35,NA,NA,20.67889617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,36-Oakland,36,NA,NA,12.35441087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,37-Fuller Park,37,NA,NA,18.8713145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Point Emission,Facility KDE,2011,Community Area,38-Grand Boulevard,38,NA,NA,15.65945772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
