Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,Land Cover,Blue Index,2011,Community Area,29-North Lawndale,29,NA,NA,1.034182452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,30-South Lawndale,30,NA,NA,3.308600848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,31-Lower West Side,31,NA,NA,3.598574822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,32-Loop,32,NA,NA,10.56511057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,33-Near South Side,33,NA,NA,2.044497895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,34-Armour Square,34,NA,NA,4.226336011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,35-Douglas,35,NA,NA,1.351066076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,36-Oakland,36,NA,NA,0.479041916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,Land Cover,Blue Index,2011,Community Area,37-Fuller Park,37,NA,NA,2.433090024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,38-Grand Boulevard,38,NA,NA,1.377795527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,39-Kenwood,39,NA,NA,2.071500167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,40-Washington Park,40,NA,NA,2.630375114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,41-Hyde Park,41,NA,NA,3.78250591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,42-Woodlawn,42,NA,NA,3.89588581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,43-South Shore,43,NA,NA,3.120905301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,Land Cover,Blue Index,2011,Community Area,44-Chatham,44,NA,NA,1.470415245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,45-Avalon Park,45,NA,NA,0.194606617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,46-South Chicago,46,NA,NA,1.728806499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,Land Cover,Blue Index,2011,Community Area,47-Burnside,47,NA,NA,1.25213432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,Land Cover,Blue Index,2011,Community Area,48-Calumet Heights,48,NA,NA,0.277722674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,Land Cover,Blue Index,2011,Community Area,49-Roseland,49,NA,NA,0.245363354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
