Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,EPA,NO2,2017,Community Area,24-West Town,24,NA,NA,28.2347702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,25-Austin,25,NA,NA,28.4191885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,26-West Garfield Park,26,NA,NA,28.3986996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,27-East Garfield Park,27,NA,NA,28.2362044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,28-Near West Side,28,NA,NA,28.2398417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,29-North Lawndale,29,NA,NA,28.3165478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,30-South Lawndale,30,NA,NA,28.1639098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,NO2,2017,Community Area,31-Lower West Side,31,NA,NA,28.1500947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,NO2,2017,Community Area,32-Loop,32,NA,NA,28.3163011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,33-Near South Side,33,NA,NA,28.2219075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,34-Armour Square,34,NA,NA,28.1503065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,NO2,2017,Community Area,35-Douglas,35,NA,NA,28.0958685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,36-Oakland,36,NA,NA,27.9671683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,37-Fuller Park,37,NA,NA,27.7434767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,38-Grand Boulevard,38,NA,NA,27.8938062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,39-Kenwood,39,NA,NA,27.8524595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,40-Washington Park,40,NA,NA,27.5989598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,41-Hyde Park,41,NA,NA,27.7427932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,42-Woodlawn,42,NA,NA,27.5592189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,43-South Shore,43,NA,NA,27.5413404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,44-Chatham,44,NA,NA,27.1379342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,45-Avalon Park,45,NA,NA,27.3943925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,46-South Chicago,46,NA,NA,27.5064477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,47-Burnside,47,NA,NA,27.2321337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,48-Calumet Heights,48,NA,NA,27.3986363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,49-Roseland,49,NA,NA,27.0096045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,50-Pullman,50,NA,NA,27.1678243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,51-South Deering,51,NA,NA,27.2962897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,52-East Side,52,NA,NA,27.4502928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,53-West Pullman,53,NA,NA,26.9252058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,54-Riverdale,54,NA,NA,27.1429793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,55-Hegewisch,55,NA,NA,27.3465229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,56-Garfield Ridge,56,NA,NA,27.6195003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,57-Archer Heights,57,NA,NA,27.5557264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,58-Brighton Park,58,NA,NA,27.5353977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,59-McKinley Park,59,NA,NA,27.9050473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,60-Bridgeport,60,NA,NA,28.0884551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,NO2,2017,Community Area,61-New City,61,NA,NA,27.5563858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,62-West Elsdon,62,NA,NA,27.0237636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,63-Gage Park,63,NA,NA,26.9847696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,64-Clearing,64,NA,NA,27.2693864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,65-West Lawn,65,NA,NA,26.4126048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,66-Chicago Lawn,66,NA,NA,26.3600195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,67-West Englewood,67,NA,NA,26.7770795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,68-Englewood,68,NA,NA,27.1303157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,27.3470942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,NO2,2017,Community Area,70-Ashburn,70,NA,NA,26.1057969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,71-Auburn Gresham,71,NA,NA,26.6488287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,72-Beverly,72,NA,NA,26.5097909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,73-Washington Heights,73,NA,NA,26.7756292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,74-Mount Greenwood,74,NA,NA,26.510418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,75-Morgan Park,75,NA,NA,26.6803981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,NO2,2017,Community Area,76-OHare,76,NA,NA,28.2459566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,NO2,2017,Community Area,77-Edgewater,77,NA,NA,28.1272549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
