Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,EPA,PM2.5,2017,Community Area,30-South Lawndale,30,NA,NA,8.7162776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,31-Lower West Side,31,NA,NA,8.7308836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,32-Loop,32,NA,NA,8.7573583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM2.5,2017,Community Area,33-Near South Side,33,NA,NA,8.7333721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,34-Armour Square,34,NA,NA,8.7197486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,35-Douglas,35,NA,NA,8.710446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,36-Oakland,36,NA,NA,8.7011956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,37-Fuller Park,37,NA,NA,8.6787807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,38-Grand Boulevard,38,NA,NA,8.6802096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,39-Kenwood,39,NA,NA,8.6781077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,40-Washington Park,40,NA,NA,8.6479701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,41-Hyde Park,41,NA,NA,8.6590433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,42-Woodlawn,42,NA,NA,8.6404993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,43-South Shore,43,NA,NA,8.6219142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,44-Chatham,44,NA,NA,8.598074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,45-Avalon Park,45,NA,NA,8.6050851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,46-South Chicago,46,NA,NA,8.5813914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,47-Burnside,47,NA,NA,8.580851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,48-Calumet Heights,48,NA,NA,8.5688057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,49-Roseland,49,NA,NA,8.5964633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,50-Pullman,50,NA,NA,8.5673443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,51-South Deering,51,NA,NA,8.5154827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,52-East Side,52,NA,NA,8.4829333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,53-West Pullman,53,NA,NA,8.6258723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,54-Riverdale,54,NA,NA,8.5839099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,55-Hegewisch,55,NA,NA,8.5074066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,56-Garfield Ridge,56,NA,NA,8.7803156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,PM2.5,2017,Community Area,57-Archer Heights,57,NA,NA,8.720202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,58-Brighton Park,58,NA,NA,8.6947352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,59-McKinley Park,59,NA,NA,8.7100783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,60-Bridgeport,60,NA,NA,8.7175662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,61-New City,61,NA,NA,8.6761348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,62-West Elsdon,62,NA,NA,8.6459947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,63-Gage Park,63,NA,NA,8.6146907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,64-Clearing,64,NA,NA,8.7281753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,65-West Lawn,65,NA,NA,8.4707562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,66-Chicago Lawn,66,NA,NA,8.4727724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,67-West Englewood,67,NA,NA,8.5730829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,68-Englewood,68,NA,NA,8.6139497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,8.6134893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,70-Ashburn,70,NA,NA,8.4105827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,71-Auburn Gresham,71,NA,NA,8.5471027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,72-Beverly,72,NA,NA,8.5954918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,73-Washington Heights,73,NA,NA,8.5937856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,PM2.5,2017,Community Area,74-Mount Greenwood,74,NA,NA,8.7036557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,PM2.5,2017,Community Area,75-Morgan Park,75,NA,NA,8.6601785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,PM2.5,2017,Community Area,76-OHare,76,NA,NA,9.8554175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,PM2.5,2017,Community Area,77-Edgewater,77,NA,NA,8.8053386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
