Category,SubCategory,Indicator,Year,Geography,Geo_Group,Geo_ID,Demography,Demo_Group,Number,Cum_Number,Ave_Annual_Number,Crude_Rate,Lower_95CI_Crude_Rate,Upper_95CI_Crude_Rate,Age_Adj_Rate,Lower_95CI_Age_Adj_Rate,Upper_95CI_Age_Adj_Rate,Percent,Lower_95CI_Percent,Upper_95CI_Percent,Weight_Number,Weight_Percent,Lower_95CI_Weight_Percent,Upper_95CI_Weight_Percent,Map_Key,Flag
Environmental Quality,EPA,Pb,2017,Community Area,31-Lower West Side,31,NA,NA,0.008701525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,32-Loop,32,NA,NA,0.008809628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,33-Near South Side,33,NA,NA,0.008789729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,34-Armour Square,34,NA,NA,0.008768814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,35-Douglas,35,NA,NA,0.008918593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,36-Oakland,36,NA,NA,0.009277935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,37-Fuller Park,37,NA,NA,0.009207204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,38-Grand Boulevard,38,NA,NA,0.009308439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,39-Kenwood,39,NA,NA,0.009766414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,40-Washington Park,40,NA,NA,0.009930935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,41-Hyde Park,41,NA,NA,0.010256507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,42-Woodlawn,42,NA,NA,0.010817268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,43-South Shore,43,NA,NA,0.011920773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,44-Chatham,44,NA,NA,0.012016022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,45-Avalon Park,45,NA,NA,0.012412604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,46-South Chicago,46,NA,NA,0.012828985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,47-Burnside,47,NA,NA,0.012693925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,48-Calumet Heights,48,NA,NA,0.012927233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,49-Roseland,49,NA,NA,0.012659647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,50-Pullman,50,NA,NA,0.01303886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,51-South Deering,51,NA,NA,0.013326963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,52-East Side,52,NA,NA,0.013378346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,53-West Pullman,53,NA,NA,0.012805935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,54-Riverdale,54,NA,NA,0.0131318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,55-Hegewisch,55,NA,NA,0.0133777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,56-Garfield Ridge,56,NA,NA,0.009647719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,Pb,2017,Community Area,57-Archer Heights,57,NA,NA,0.009259157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,58-Brighton Park,58,NA,NA,0.009032326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,59-McKinley Park,59,NA,NA,0.008797042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,60-Bridgeport,60,NA,NA,0.008756425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,1
Environmental Quality,EPA,Pb,2017,Community Area,61-New City,61,NA,NA,0.009146818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,2
Environmental Quality,EPA,Pb,2017,Community Area,62-West Elsdon,62,NA,NA,0.009522976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,Pb,2017,Community Area,63-Gage Park,63,NA,NA,0.009384376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
Environmental Quality,EPA,Pb,2017,Community Area,64-Clearing,64,NA,NA,0.009902669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,65-West Lawn,65,NA,NA,0.010018592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,66-Chicago Lawn,66,NA,NA,0.010004234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,67-West Englewood,67,NA,NA,0.010053157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,68-Englewood,68,NA,NA,0.010167192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,69-Greater Grand Crossing,69,NA,NA,0.011168113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,70-Ashburn,70,NA,NA,0.010663741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,71-Auburn Gresham,71,NA,NA,0.011204971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,72-Beverly,72,NA,NA,0.011783239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,73-Washington Heights,73,NA,NA,0.012078638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,74-Mount Greenwood,74,NA,NA,0.011675014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,75-Morgan Park,75,NA,NA,0.012287644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,5
Environmental Quality,EPA,Pb,2017,Community Area,76-OHare,76,NA,NA,0.009901184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,4
Environmental Quality,EPA,Pb,2017,Community Area,77-Edgewater,77,NA,NA,0.009445329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quintile,3
