Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
08/15/2017,AQS,170314002,1,0.054,ppm,50,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/16/2017,AQS,170314002,1,0.056,ppm,54,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/17/2017,AQS,170314002,1,0.039,ppm,36,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/18/2017,AQS,170314002,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/19/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/20/2017,AQS,170314002,1,0.055,ppm,51,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/21/2017,AQS,170314002,1,0.042,ppm,39,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/22/2017,AQS,170314002,1,0.041,ppm,38,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/23/2017,AQS,170314002,1,0.035,ppm,32,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/24/2017,AQS,170314002,1,0.035,ppm,32,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/25/2017,AQS,170314002,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/26/2017,AQS,170314002,1,0.052,ppm,48,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/27/2017,AQS,170314002,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/28/2017,AQS,170314002,1,0.045,ppm,42,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/29/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/30/2017,AQS,170314002,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
08/31/2017,AQS,170314002,1,0.033,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/01/2017,AQS,170314002,1,0.034,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/02/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/03/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/04/2017,AQS,170314002,1,0.041,ppm,38,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/05/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/06/2017,AQS,170314002,1,0.015,ppm,14,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/07/2017,AQS,170314002,1,0.028,ppm,26,COOK COUNTY TRAILER,15,88,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/08/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/09/2017,AQS,170314002,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/10/2017,AQS,170314002,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/11/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/12/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/13/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/14/2017,AQS,170314002,1,0.036,ppm,33,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/15/2017,AQS,170314002,1,0.053,ppm,49,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/16/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/17/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/18/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/19/2017,AQS,170314002,1,0.042,ppm,39,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/20/2017,AQS,170314002,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/21/2017,AQS,170314002,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/22/2017,AQS,170314002,1,0.054,ppm,50,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/23/2017,AQS,170314002,1,0.069,ppm,97,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/24/2017,AQS,170314002,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/25/2017,AQS,170314002,1,0.061,ppm,71,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/26/2017,AQS,170314002,1,0.056,ppm,54,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/27/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/28/2017,AQS,170314002,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/29/2017,AQS,170314002,1,0.034,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
09/30/2017,AQS,170314002,1,0.034,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/01/2017,AQS,170314002,1,0.04,ppm,37,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/02/2017,AQS,170314002,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/03/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/04/2017,AQS,170314002,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/05/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/06/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/07/2017,AQS,170314002,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/08/2017,AQS,170314002,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/09/2017,AQS,170314002,1,0.04,ppm,37,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/10/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/11/2017,AQS,170314002,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/12/2017,AQS,170314002,1,0.015,ppm,14,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/13/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/14/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/15/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/16/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/17/2017,AQS,170314002,1,0.034,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/18/2017,AQS,170314002,1,0.043,ppm,40,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/19/2017,AQS,170314002,1,0.034,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/20/2017,AQS,170314002,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/21/2017,AQS,170314002,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/22/2017,AQS,170314002,1,0.036,ppm,33,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/23/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/24/2017,AQS,170314002,1,0.018,ppm,17,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/25/2017,AQS,170314002,1,0.02,ppm,19,COOK COUNTY TRAILER,13,76,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/26/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/28/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/29/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/30/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
10/31/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/01/2017,AQS,170314002,1,0.016,ppm,15,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/02/2017,AQS,170314002,1,0.01,ppm,9,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/06/2017,AQS,170314002,1,0.023,ppm,21,COOK COUNTY TRAILER,15,88,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/07/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/08/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/09/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/10/2017,AQS,170314002,1,0.017,ppm,16,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/11/2017,AQS,170314002,1,0.014,ppm,13,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/12/2017,AQS,170314002,1,0.013,ppm,12,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/13/2017,AQS,170314002,1,0.013,ppm,12,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/14/2017,AQS,170314002,1,0.018,ppm,17,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/15/2017,AQS,170314002,1,0.02,ppm,19,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/16/2017,AQS,170314002,1,0.017,ppm,16,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/17/2017,AQS,170314002,1,0.011,ppm,10,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/18/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/19/2017,AQS,170314002,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/20/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/21/2017,AQS,170314002,1,0.023,ppm,21,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/22/2017,AQS,170314002,1,0.023,ppm,21,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/23/2017,AQS,170314002,1,0.024,ppm,22,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/24/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/25/2017,AQS,170314002,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/26/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/27/2017,AQS,170314002,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/28/2017,AQS,170314002,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/29/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
11/30/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/01/2017,AQS,170314002,1,0.014,ppm,13,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/02/2017,AQS,170314002,1,0.018,ppm,17,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/03/2017,AQS,170314002,1,0.028,ppm,26,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/05/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/06/2017,AQS,170314002,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/07/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/08/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/09/2017,AQS,170314002,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/10/2017,AQS,170314002,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/11/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/12/2017,AQS,170314002,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/13/2017,AQS,170314002,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/14/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/15/2017,AQS,170314002,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/16/2017,AQS,170314002,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/17/2017,AQS,170314002,1,0.011,ppm,10,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/18/2017,AQS,170314002,1,0.016,ppm,15,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/19/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/20/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/21/2017,AQS,170314002,1,0.01,ppm,9,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/22/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/23/2017,AQS,170314002,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/24/2017,AQS,170314002,1,0.028,ppm,26,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/25/2017,AQS,170314002,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
12/26/2017,AQS,170314002,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.85524313,-87.7524697
