"","station","rain2012_5","rain2012_6","rain2012_7","rain2012_8","rain2012_9","rain2012_10","rain2012_11","rain2012_12","rain2013_1","rain2013_2","rain2013_3","rain2013_4","rain2013_5","rain2013_6","rain2013_7","rain2013_8","rain2013_9","rain2013_10","rain2013_11","rain2013_12","rain2014_1","rain2014_2","rain2014_3","rain2014_4","rain2014_5","rain2014_6","rain2014_7","rain2014_8","rain2014_9","rain2014_10","rain2014_11","rain2014_12","rain2015_1","rain2015_2","rain2015_3","rain2015_4","rain2015_5","rain2015_6","rain2015_7","rain2015_8","rain2015_9","rain2015_10","rain2015_11","rain2015_12","rain2016_1","rain2016_2","rain2016_3","rain2016_4","rain2016_5","rain2016_6","rain2016_7","rain2016_8","rain2016_9","rain2016_10","rain2016_11","rain2016_12","rain2017_1","rain2017_2","rain2017_3","rain2017_4","rain2017_5","rain2017_6","rain2017_7","rain2017_8","rain2017_9","rain2017_10","rain2017_11","rain2017_12","rain2018_1","rain2018_2","rain2018_3","rain2018_4","rain2018_5","temp_av2012_5","temp_av2012_6","temp_av2012_7","temp_av2012_8","temp_av2012_9","temp_av2012_10","temp_av2012_11","temp_av2012_12","temp_av2013_1","temp_av2013_2","temp_av2013_3","temp_av2013_4","temp_av2013_5","temp_av2013_6","temp_av2013_7","temp_av2013_8","temp_av2013_9","temp_av2013_10","temp_av2013_11","temp_av2013_12","temp_av2014_1","temp_av2014_2","temp_av2014_3","temp_av2014_4","temp_av2014_5","temp_av2014_6","temp_av2014_7","temp_av2014_8","temp_av2014_9","temp_av2014_10","temp_av2014_11","temp_av2014_12","temp_av2015_1","temp_av2015_2","temp_av2015_3","temp_av2015_4","temp_av2015_5","temp_av2015_6","temp_av2015_7","temp_av2015_8","temp_av2015_9","temp_av2015_10","temp_av2015_11","temp_av2015_12","temp_av2016_1","temp_av2016_2","temp_av2016_3","temp_av2016_4","temp_av2016_5","temp_av2016_6","temp_av2016_7","temp_av2016_8","temp_av2016_9","temp_av2016_10","temp_av2016_11","temp_av2016_12","temp_av2017_1","temp_av2017_2","temp_av2017_3","temp_av2017_4","temp_av2017_5","temp_av2017_6","temp_av2017_7","temp_av2017_8","temp_av2017_9","temp_av2017_10","temp_av2017_11","temp_av2017_12","temp_av2018_1","temp_av2018_2","temp_av2018_3","temp_av2018_4","temp_av2018_5","temp_min2012_5","temp_min2012_6","temp_min2012_7","temp_min2012_8","temp_min2012_9","temp_min2012_10","temp_min2012_11","temp_min2012_12","temp_min2013_1","temp_min2013_2","temp_min2013_3","temp_min2013_4","temp_min2013_5","temp_min2013_6","temp_min2013_7","temp_min2013_8","temp_min2013_9","temp_min2013_10","temp_min2013_11","temp_min2013_12","temp_min2014_1","temp_min2014_2","temp_min2014_3","temp_min2014_4","temp_min2014_5","temp_min2014_6","temp_min2014_7","temp_min2014_8","temp_min2014_9","temp_min2014_10","temp_min2014_11","temp_min2014_12","temp_min2015_1","temp_min2015_2","temp_min2015_3","temp_min2015_4","temp_min2015_5","temp_min2015_6","temp_min2015_7","temp_min2015_8","temp_min2015_9","temp_min2015_10","temp_min2015_11","temp_min2015_12","temp_min2016_1","temp_min2016_2","temp_min2016_3","temp_min2016_4","temp_min2016_5","temp_min2016_6","temp_min2016_7","temp_min2016_8","temp_min2016_9","temp_min2016_10","temp_min2016_11","temp_min2016_12","temp_min2017_1","temp_min2017_2","temp_min2017_3","temp_min2017_4","temp_min2017_5","temp_min2017_6","temp_min2017_7","temp_min2017_8","temp_min2017_9","temp_min2017_10","temp_min2017_11","temp_min2017_12","temp_min2018_1","temp_min2018_2","temp_min2018_3","temp_min2018_4","temp_min2018_5","temp_max2012_5","temp_max2012_6","temp_max2012_7","temp_max2012_8","temp_max2012_9","temp_max2012_10","temp_max2012_11","temp_max2012_12","temp_max2013_1","temp_max2013_2","temp_max2013_3","temp_max2013_4","temp_max2013_5","temp_max2013_6","temp_max2013_7","temp_max2013_8","temp_max2013_9","temp_max2013_10","temp_max2013_11","temp_max2013_12","temp_max2014_1","temp_max2014_2","temp_max2014_3","temp_max2014_4","temp_max2014_5","temp_max2014_6","temp_max2014_7","temp_max2014_8","temp_max2014_9","temp_max2014_10","temp_max2014_11","temp_max2014_12","temp_max2015_1","temp_max2015_2","temp_max2015_3","temp_max2015_4","temp_max2015_5","temp_max2015_6","temp_max2015_7","temp_max2015_8","temp_max2015_9","temp_max2015_10","temp_max2015_11","temp_max2015_12","temp_max2016_1","temp_max2016_2","temp_max2016_3","temp_max2016_4","temp_max2016_5","temp_max2016_6","temp_max2016_7","temp_max2016_8","temp_max2016_9","temp_max2016_10","temp_max2016_11","temp_max2016_12","temp_max2017_1","temp_max2017_2","temp_max2017_3","temp_max2017_4","temp_max2017_5","temp_max2017_6","temp_max2017_7","temp_max2017_8","temp_max2017_9","temp_max2017_10","temp_max2017_11","temp_max2017_12","temp_max2018_1","temp_max2018_2","temp_max2018_3","temp_max2018_4","temp_max2018_5","wind2012_5","wind2012_6","wind2012_7","wind2012_8","wind2012_9","wind2012_10","wind2012_11","wind2012_12","wind2013_1","wind2013_2","wind2013_3","wind2013_4","wind2013_5","wind2013_6","wind2013_7","wind2013_8","wind2013_9","wind2013_10","wind2013_11","wind2013_12","wind2014_1","wind2014_2","wind2014_3","wind2014_4","wind2014_5","wind2014_6","wind2014_7","wind2014_8","wind2014_9","wind2014_10","wind2014_11","wind2014_12","wind2015_1","wind2015_2","wind2015_3","wind2015_4","wind2015_5","wind2015_6","wind2015_7","wind2015_8","wind2015_9","wind2015_10","wind2015_11","wind2015_12","wind2016_1","wind2016_2","wind2016_3","wind2016_4","wind2016_5","wind2016_6","wind2016_7","wind2016_8","wind2016_9","wind2016_10","wind2016_11","wind2016_12","wind2017_1","wind2017_2","wind2017_3","wind2017_4","wind2017_5","wind2017_6","wind2017_7","wind2017_8","wind2017_9","wind2017_10","wind2017_11","wind2017_12","wind2018_1","wind2018_2","wind2018_3","wind2018_4","wind2018_5","snow2012_5","snow2012_6","snow2012_7","snow2012_8","snow2012_9","snow2012_10","snow2012_11","snow2012_12","snow2013_1","snow2013_2","snow2013_3","snow2013_4","snow2013_5","snow2013_6","snow2013_7","snow2013_8","snow2013_9","snow2013_10","snow2013_11","snow2013_12","snow2014_1","snow2014_2","snow2014_3","snow2014_4","snow2014_5","snow2014_6","snow2014_7","snow2014_8","snow2014_9","snow2014_10","snow2014_11","snow2014_12","snow2015_1","snow2015_2","snow2015_3","snow2015_4","snow2015_5","snow2015_6","snow2015_7","snow2015_8","snow2015_9","snow2015_10","snow2015_11","snow2015_12","snow2016_1","snow2016_2","snow2016_3","snow2016_4","snow2016_5","snow2016_6","snow2016_7","snow2016_8","snow2016_9","snow2016_10","snow2016_11","snow2016_12","snow2017_1","snow2017_2","snow2017_3","snow2017_4","snow2017_5","snow2017_6","snow2017_7","snow2017_8","snow2017_9","snow2017_10","snow2017_11","snow2017_12","snow2018_1","snow2018_2","snow2018_3","snow2018_4","snow2018_5"
"1","US1ILCK0012",0.134230769230769,0.0825,0.112413793103448,0.208333333333333,0.056,0.103,0.0362068965517241,0.0590322580645161,0.0887096774193548,0.0835714285714286,0.072,0.234333333333333,0.17,0.0933333333333333,0.0390322580645161,0.03,0.0553333333333333,0.131612903225806,0.105,0.0496551724137931,0.1,0.0885714285714286,0.0736666666666667,0.100689655172414,0.179354838709677,0.266896551724138,0.318148148148148,0.346785714285714,0.106071428571429,0.139333333333333,0.049,0.031,0.0425806451612903,0.075,0.0296666666666667,0.130666666666667,0.134838709677419,0.229,0.0951612903225806,0.102666666666667,0.176666666666667,0.0274193548387097,0.167,0.232903225806452,0.0306451612903226,0.0407142857142857,0.108666666666667,0.072,0.200322580645161,0.109655172413793,0.243870967741935,0.183548387096774,0.052,0.136666666666667,0.0673333333333333,0.05,0.0764516129032258,0.0357142857142857,0.180645161290323,0.182333333333333,0.165806451612903,0.09,0.0903225806451613,0.0629032258064516,0.0206666666666667,0.312068965517241,0.0835714285714286,0.0148387096774194,0.0403225806451613,0.178571428571429,0.0643333333333333,0.0513333333333333,0.165483870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.0375,0.3375,0.403846153846154,0,0,0,0,0,0,0,0,0.342307692307692,0.863333333333333,0.7,0.432,0.0736842105263158,0,0,0,0,0,0,0.0208333333333333,0,0.256666666666667,0.885185185185185,0.248148148148148,0,0,0,0,0,0,0,0.277777777777778,0.163157894736842,0.160714285714286,0.170833333333333,0.11304347826087,0.0238095238095238,0,0,0,0,0,0,0,0.519230769230769,0,0.0173913043478261,0.470588235294118,0,0,0,0,0,0,NA,0,0.392307692307692,0.42,2.27777777777778,0.566666666666667,0.283333333333333,NA
"2","US1ILCK0014",0.111666666666667,0.0820689655172414,0.185161290322581,0.208387096774194,0.0673333333333333,0.108709677419355,0.037,0.0706451612903226,0.0961290322580645,0.105,0.0790322580645161,0.264333333333333,0.221785714285714,0.211034482758621,0.0473076923076923,0.117096774193548,0.210333333333333,0.168928571428571,0.121666666666667,0.0603225806451613,0.109354838709677,0.122,0.0738461538461539,0.138333333333333,0.158076923076923,0.167037037037037,0.266774193548387,0.210967741935484,0.124333333333333,0.124516129032258,0.071,0.0332258064516129,0.061,0.0782142857142857,0.026,0.114,0.154,0.261666666666667,0.0935483870967742,0.128,0.274,0.0527777777777778,0.172333333333333,0.235161290322581,0.0329032258064516,0.1008,0.118387096774194,0.099,0.218620689655172,0.105333333333333,0.198709677419355,0.294516129032258,0.071,0.158064516129032,0.0693333333333333,0.0603225806451613,0.121612903225806,0.05,0.240967741935484,0.163461538461538,0.155862068965517,0.085,0.184827586206897,0.0396428571428571,0.0146428571428571,0.427741935483871,0.0796666666666667,0.0151724137931034,0.0364516129032258,0.224285714285714,0.0614814814814815,0.0519230769230769,0.157741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.0277777777777778,0.0161290322580645,0.392857142857143,0.270967741935484,0,0,0,0,0,0,0,0,0.325806451612903,0.926666666666667,0.896,0.326923076923077,0.0833333333333333,0,0,0,0,0,0,0.0115384615384615,0,0.286206896551724,0.345833333333333,0.158620689655172,0,0,0,0,0,0,0,0.0433333333333333,0.156666666666667,0.17,0.0625,0.0933333333333333,0.0333333333333333,0,0,0,0,0,0,0,0.354838709677419,0.00689655172413793,0,0.123333333333333,0,0,0,0,0,0,0,0.0166666666666667,0.16551724137931,0.137931034482759,0.667857142857143,0.0148148148148148,0.103846153846154,0
"3","US1ILCK0023",0.0787096774193548,0.0747619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","US1ILCK0032",0.586666666666667,0.51,0.548888888888889,0.68,0.362,0.245,0.1675,NA,NA,NA,NA,1.175,0.286,0.7075,0.21,0.77,0.79,1.065,0.42,NA,NA,NA,NA,0.41,0.3025,0.363333333333333,1.135,0.705714285714286,0.425,0.666,0.22,NA,NA,NA,NA,0.535,0.385,0.825,0.24,0.59,0.931666666666667,0.286666666666667,0.246,NA,NA,NA,NA,NA,2.38,0.6625,1.266,0.615555555555556,0.178,0.222857142857143,0.256666666666667,NA,NA,NA,0.425,0.852,0.595714285714286,0.328333333333333,1.082,0.07,0.203333333333333,0.996,0.363333333333333,NA,NA,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","US1ILCK0036",0.0651724137931034,0.077,0.0525925925925926,0.226896551724138,0.0364,0.0910344827586207,0.0283333333333333,0.0651612903225806,0.026,0.0672727272727273,0.0455555555555556,0.0854166666666667,0.09,0.133214285714286,0.0475862068965517,0.0860714285714286,0.0179166666666667,0.180357142857143,0.0867857142857143,0.0218181818181818,0.0825,0.0619230769230769,0.00818181818181818,0.0472,0.140769230769231,0.158148148148148,0.136666666666667,0.1164,0.0426086956521739,0.0951851851851852,0.0579310344827586,0.00769230769230769,0.0544827586206897,0.0242857142857143,0.00444444444444444,0.0688461538461538,0.0704,0.148666666666667,0.0526923076923077,0.0596551724137931,0.122727272727273,0.0306666666666667,0.0285714285714286,0.105,0.0203571428571429,0.0306896551724138,0.0408,0.0380952380952381,0.0804166666666667,0.0264,0.192962962962963,0.154230769230769,0.052962962962963,0.102173913043478,0.0267857142857143,0.0485714285714286,0.0434615384615385,0.0432,0.092,0.142962962962963,0.155714285714286,0.0391666666666667,0.14,0.0579310344827586,0.0136,0.3184,0.040952380952381,0.0180645161290323,0.0162068965517241,0.0539130434782609,0.036551724137931,0.0551851851851852,0.1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","US1ILCK0042",0.0448275862068966,0.0985185185185185,0.0855555555555556,0.0883333333333333,0.0607142857142857,0.0811111111111111,0.026,0.0707407407407407,0.111612903225806,0.0976923076923077,0.0248148148148148,0.368275862068966,0.147586206896552,0.0921428571428572,0.015,0.0580645161290323,0.0857142857142857,0.158235294117647,0.106551724137931,0.0484210526315789,0.0713636363636364,0.05,0.02625,0.0858333333333333,0.112903225806452,0.211538461538462,0.273333333333333,0.240322580645161,0.100666666666667,0.122758620689655,0.0657894736842105,0.0219354838709677,0.104666666666667,0,0.0307407407407407,0.0995652173913043,0.126206896551724,0.2475,0,0.082,0.187586206896552,0.0537931034482759,0.105,0.114,0.0152173913043478,0.00434782608695652,0.0979166666666667,0.104736842105263,0.184333333333333,0.185862068965517,0.043,0.167,0.0713793103448276,0.128,0.0635714285714286,0.0270833333333333,0.0821428571428571,0.0125,0.109,0.180666666666667,0.1375,0.20448275862069,0,0.0503448275862069,0.0153333333333333,0.0439130434782609,0.0592,0.0126923076923077,0.0241176470588235,0.157619047619048,0.0454838709677419,0.079,0.246129032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.04,0.044,0.821428571428572,0.240740740740741,0,0,0,0,0,0,0,0.0210526315789474,0.3875,0.581818181818182,0.872222222222222,0.140909090909091,0.1,0,0,0,0,0,0,0.111111111111111,0,0.5,0,0.211538461538462,0,0,0,0,0,0,0,0.384615384615385,0.211764705882353,0.0909090909090909,0.0714285714285714,0.0666666666666667,0,0,0,0,0,0,0,0,0.340909090909091,0.00454545454545455,0,0.473684210526316,0,0,0,0,0,0,0,0,0.088,0.146666666666667,0.6875,0.114285714285714,0.1375,0
