"site.id2","fips","site.id","avg.pm25","frm","car40","car100","car300","car500","car1000","tr40","tr100","tr300","tr500","tr1000","ln40","ln100","ln300","ln500","ln1000","txres.40","txres.100","txres.300","txres.500","txres.1000","txind.40","txind.100","txind.300","txind.500","txind.1000","njl.ind.40","njl.ind.100","njl.ind.300","njl.ind.500","njl.ind.1000","njl.wat.40","njl.wat.100","njl.wat.300","njl.wat.500","njl.wat.1000","njl.veg.40","njl.veg.100","njl.veg.300","njl.veg.500","njl.veg.1000","njl.res.40","njl.res.100","njl.res.300","njl.res.500","njl.res.1000","njl.bar.40","njl.bar.100","njl.bar.300","njl.bar.500","njl.bar.1000","l.ind.40","l.ind.100","l.ind.300","l.ind.500","l.ind.1000","l.wat.40","l.wat.100","l.wat.300","l.wat.500","l.wat.1000","l.veg.40","l.veg.100","l.veg.300","l.veg.500","l.veg.1000","l.res.40","l.res.100","l.res.300","l.res.500","l.res.1000","l.bar.40","l.bar.100","l.bar.300","l.bar.500","l.bar.1000","emit100","emit300","emit500","emit1000","emit40","pt100","pt300","pt500","pt1000","pt40","tot.pop40","tot.pop100","tot.pop300","tot.pop500","tot.pop1000","hh40","hh100","hh300","hh500","hh1000","hu40","hu100","hu300","hu500","hu1000","med.inc9940","med.inc99100","med.inc99300","med.inc99500","med.inc991000","per.nonw40","per.nonw100","per.nonw300","per.nonw500","per.nonw1000","resid40","resid100","resid300","resid500","resid1000","indus40","indus100","indus300","indus500","indus1000","state","county","FRM","cty.emit.area","cty.emit.nrmob","cty.emit.ormob","cty.emit.pt","rur.urb.40","ind.res.40","rur.urb.100","ind.res.100","rur.urb.300","ind.res.300","rur.urb.500","ind.res.500","rur.urb.1000","ind.res.1000","land.use","location.setting","industrial","car40.300","car300.1000","car40.1000","tr40.300","tr300.1000","tr40.1000","car100.300","car100.1000","tr100.300","tr100.1000","car40.500","lnd.21.1000","lnd.22.1000","prop.res","traf40"
"090011123","09001","090011123.1",12.8,"1",0,.09350188817746899,1.065468039099617,2.1322433059754964,6.85344717601227,0,.0011335770558965,.00926206003930125,.019512517443488753,.06998276661511524,0,.13417400000000002,1.852118,4.775543999999999,17.112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235263796,7.720397983999999,43.034122104999994,76.595172017,231.28456547299996,0,0,0,0,0,0,0,2.7319341139999995,9.129401086,99.89601408799999,0,0,23.717525636999994,107.28537674399999,440.8592168629999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.019800907657568798,.12378082516344549,1.009247107653385,2.557967322272022,8.746385554157841,.004277773831095059,.026844140295278283,.27062866305261574,.7365409474759143,2.87797727908417,.004601847606178018,.028878454586879102,.28971952940369705,.7843682177375877,3.042697920708544,40208,40208,42434.87562855557,44148.46153193277,47527.368026819924,.3113425925925926,.31136159365021293,.29189699246488965,.27144825243262266,.26598146229420355,0,0,0,0,0,0,0,0,0,0,"09","001","1",3579.788,745.7,453.92,426.095,.3932149664025929,-.20295673705527173,2.076654409469305,1.9356110044496324,7.257821822657908,10.632384329937867,7.697178551172823,12.233311806920009,31.92001758097455,24.844283728099697,"RESIDENTIAL","SUBURBAN",0,4261872.156398468,23151916.547650613,27413788.70404908,37048.240157205,242882.82630325595,279931.06646046095,3887864.6036885916,27039781.151339203,32513.931933619002,275396.75823687494,8528973.223901985,759860.8429999998,1024994.2860000001,.0013489236818063019,0
"090092123","09009","090092123.1",13.6,"1",.0629361775900725,.173071146572092,5.011182987059236,10.768403638926937,26.42022559004271,.0005822474079625,.001504029592878,.19106383166139576,.36313255098380554,.807836778667494,.07987000000000001,.324106,2.257587,7.306336999999999,29.190797000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8460745409999999,7.171383179999999,52.704213847999995,120.85339104799999,385.65897045,0,0,2.138293573,5.778361224999999,14.421440553,0,.10347274599999999,8.990973641,28.357899076000002,95.325713808,0,0,4.839901521,36.405146972999994,271.146528575,.389189008,.445542058,.810198779,1.615151278,5.487146495999999,0,0,0,18.828000000000003,0,0,0,0,2,0,.0011853312078842764,.007408319338229882,.26828272198082115,1.149870945520084,7.933013930439867,.0004180500880493072,.0026128127995316826,.11074255804231986,.4681156350249563,3.4262593098681555,.00044270169029300097,.002766885298766966,.12892507213569368,.5446084243801389,3.9203638145405626,69531,69531,53792.16163285429,44339.35066236226,35743.49603716929,.14729370008873108,.1472937000887312,.4455143485962831,.43870644139389864,.41132807413980216,0,0,0,0,0,0,0,0,0,0,"09","009","1",2294.15,619.67,409.77,1053.542,.3026529438417127,-.10937130317481113,1.9895067477040256,1.7785456965702318,13.115140283344049,14.682752514971542,21.034448453728963,35.939617727140096,3.8759663925418346,107.91399265365287,"INDUSTRIAL","URBAN AND CENTER CITY",1,19792987.237876654,85636170.41193388,105429157.64981054,761926.337013733,2467091.7880243934,3229018.1250381265,19352447.361948576,104988617.77388246,758239.208274071,3225330.9962984645,42821869.845347464,146217.37,951541.855,.006507721038888882,1
"340130015","34013","340130015.1",14.9,"1",0,0,1.1938254638845505,2.6082185635533492,15.701443266909424,0,0,.008338596388926998,.01793364813840025,.08597638681922949,0,0,1.2347819999999998,5.047866999999999,17.738297000000003,0,0,0,0,0,0,0,0,0,0,0,0,.28816576099999996,2.9567278260000003,28.42867742,0,0,0,0,0,0,0,0,1.924569413,5.332814474,.599520129,3.591113487,46.6235965,131.85150496699998,493.723962433,0,0,0,0,0,0,0,.6701554599999999,2.005375216,31.404453885999995,0,0,0,0,.8892,0,0,.6047310879999999,6.0801389089999995,38.674929514000006,1.235263796,7.720397983999999,68.208695308,184.924434981,701.071211789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03066376875998904,.20453724706596865,2.098436159453959,6.23931872632657,26.354281005703264,.008796282336186699,.06033971205906141,.6484943309690545,2.018624382761296,9.278710238397565,.010244545273219193,.07069318433067298,.7887274972714932,2.426716618233199,10.716367682862709,15406.009925080001,22362.441208200282,28126.263954837472,29698.065143273096,30997.836503389313,.9622104091309162,.9635531747348828,.9618269204715668,.9659738327754256,.9624193359433518,.599520129,3.591113487,46.6235965,131.85150496699998,493.723962433,0,0,.28816576099999996,2.9567278260000003,28.42867742,"34","013","1",3159.953,293.51,332.57,327.505,-.3015018362289845,-.07789175617221995,-1.77428419492786,-.036795200096879074,-15.54565611181017,-1.1268085894799202,-39.86589691708014,-8.10240687756814,-128.41645564473032,-61.923931077937176,"COMMERCIAL","URBAN AND CENTER CITY",0,4775301.8555382015,58030471.21209949,62805773.0676377,33354.385555707995,310551.16172121,343905.54727691796,4775301.8555382015,62805773.0676377,33354.385555707995,343905.54727691796,10432874.254213396,227875.47199999995,2610469.515,.011455684510880576,0
"340218001","34021","340218001.1",11.8,"1",0,0,.7873471256718952,1.4365202190636412,3.0774618784489394,0,0,.009934350917529,.018125291235584998,.038199873931349,0,0,.5090169999999999,.928705,2.6791180000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.424679944,.6088273359999999,0,0,0,0,.37556671099999994,1.235263796,7.720397983999999,69.139364632,192.012839005,697.0581889570001,0,0,.344217224,.572430651,73.997216384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003621590636800997,.002263493930751589,.020371445376764302,.05658734826878973,.3059950250391516,.0001269321630598088,.0007933259429807714,.007139933486826943,.019833148574519285,.1138845902887432,.00012947363017335337,.0008092101109158702,.007282890998242832,.020230252772896758,.1173762425600593,98256,98256,98256,98256,96867.8224584446,.03924646781789631,.039246467817896334,.039246467817896355,.03924646781789628,.03394824487502859,0,0,0,0,0,0,0,0,0,0,"34","021","1",3087.592,199.72,230.09,712.802,.12288625241062975,.14551082472665974,1.0670478982899965,-.4788230515053162,11.57874278150708,-4.345255271032425,31.773817116750443,.6579910088232653,112.43533817136962,28.14584242065979,"AGRICULTURAL","RURAL",0,3149388.502687581,9160459.011108177,12309847.513795758,39737.403670116,113062.09205528,152799.495725396,3149388.502687581,12309847.513795758,39737.403670116,152799.495725396,5746080.876254565,299583.87200000003,0,0,0
"340392003","34039","340392003.1",13.5,"1",0,0,0,.9771828915874939,5.315545716538226,0,0,0,.0202732194391855,.18536340741468174,.07223099999999999,.196284,1.081189,2.481495,8.351077,0,0,0,0,0,0,0,0,0,0,0,.7071844649999999,7.405352694999999,23.304957584999997,100.84415816799999,0,0,2.455048102,9.964189703,29.652315172999998,0,0,2.6401135929999997,10.689664765,48.558022201,0,0,4.809070734,64.56506789199999,389.634149424,0,0,0,0,0,.453733566,2.281628167,15.16812921,22.560755723999996,94.53441423399997,0,0,0,1.8803593769999998,5.789316909999999,0,.0035666799999999996,2.3126293839999996,7.490484702999999,64.527971456,.78153023,5.435203136999999,52.002822768,161.07834782,607.188093577,0,0,0,0,0,0,14.05,14.05,16.852,0,0,1,1,2,0,.018377693718845498,.11730400779513275,1.0083626082863926,2.800283840846379,9.16921505892212,.007359072078658128,.04737845907552896,.4053921108625705,1.104720816409164,3.507091066853624,.0076732847061610696,.04928774372178687,.42192680704737084,1.1538805788223248,3.6710244166149915,63985.37619364503,60216.512122595785,60720.8308936551,59511.31433673041,57575.769276461855,.5341710293541869,.5640953229562019,.6002182555090253,.6042688311299225,.5664598116372084,0,0,4.809070734,64.56506789199999,389.634149424,0,.7071844649999999,7.405352694999999,23.304957584999997,100.84415816799999,"34","039","1",2573.389,269.42,211.06,328.44,-.0463204464409333,-.12383026739673973,-.7222849412761029,.6071621476964549,-5.341996392341487,1.7652767784974552,-15.871032422920235,-6.52772611509441,.7991956914801643,-44.26479112661405,"COMMERCIAL","SUBURBAN",0,0,21262182.866152905,21262182.866152905,0,741453.629658727,741453.629658727,0,21262182.866152905,0,741453.629658727,3908731.5663499758,943974.6459999998,1514276.7450000003,.0016041498057353552,0
"360470118","36047","360470118.0",14.7,"0",.09743566582123649,.370635981505707,1.873278585888492,4.811291354587608,19.49375773778099,.0008958026221424999,.004178798701101,.022564520607966,.06152991026282975,.2611649334466243,.15372999999999998,.610755,4.407666,10.772363,39.36241000000001,0,1.5557863099999998,22.493721899999997,71.228845324,292.0624065709999,0,.01307124,3.9300071199999995,11.246245919999998,53.40547549999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.937462812,1.920152559,29.429701976999993,0,0,0,0,.15203739199999997,0,0,.30407478399999993,1.029951962,7.846731568000002,1.235263796,7.720397984,68.24204426,190.05984507899998,734.611328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05131305219517388,.34985338228745305,4.700773112484068,14.571169777557065,64.95439645621269,.013901344496127137,.09790040591660021,1.4235871685825916,4.649766077471974,20.815679077242898,.015556729056537825,.10930481663657347,1.6078986496016594,5.163955324406786,22.981761948449943,12253.107601016422,14284.399323446849,22093.687685976292,23465.77512497428,22203.36602213048,.7930898563527307,.7901773531035037,.7846836106664553,.827412302019053,.8360948224126272,0,1.5557863099999998,22.493721899999997,71.228845324,292.0624065709999,0,.01307124,3.9300071199999995,11.246245919999998,53.40547549999999,"36","047","0",4364.319,411.36,646.76,273.221,-.3015018362289845,-.07789175617221995,-1.892754616159152,.046234894963074896,-15.988014254311926,-.7906037351108954,-43.97787084928957,-7.5139377805497585,-161.57095761973764,-64.64274209309845,"RESIDENTIAL","SUBURBAN",0,7103371.680269022,70481916.60756999,77585288.28783901,86674.87194329401,954401.651354633,1041076.523297927,6010570.41753114,76492487.02510113,73542.88762746,1027944.538982093,18855422.755065486,74557.47599999998,2899577.458,.038890499163356886,1
"360470122","36047","360470122.1",15.3,"1",.0085231867918865,.068675009690419,7.5732791302912865,14.284610469592057,32.846661893937316,.000227994956068,.001837054167608,.10484501844482824,.19884819529862025,.4856796482797416,.025176999999999998,.5386610000000001,5.532703999999998,11.828575,39.82235799999999,0,.10065497,8.702674499999997,43.95408225000003,209.94559352000016,0,1.30891969,11.19131559,23.400152619999993,129.33835381999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206189426,5.069627576,23.986086267,40.17569163399999,139.20473843900004,0,0,0,0,.15203739199999997,0,0,.201181747,.739048453,1.043123237,.029074369999999995,2.6507704079999996,45.29631408899999,152.095209513,631.5797358130001,0,0,0,0,0,0,0,0,.01,0,0,0,0,1,0,.044262293860507326,.24890028439852674,2.467354401696609,9.136742915359788,42.29501003676149,.01924550807216692,.10933147989070945,1.1053852105434336,4.083295031192642,17.962033351422225,.020354564807479016,.11561230214668651,1.1655298112865038,4.279879088824056,18.914199367811257,34529.52359635982,34937.45262278723,37178.09216808353,41897.39544989946,40020.02894888683,.1088869884932895,.12903558966876896,.11335019025480672,.09305508455351207,.18487275034883696,0,.10065497,8.702674499999997,43.95408225000003,209.94559352000016,0,1.30891969,11.19131559,23.400152619999993,129.33835381999995,"36","047","1",4364.319,411.36,646.76,273.221,.37686343612190826,-.20001308603917997,.7118613585341703,1.2882399411544132,-2.925382825729186,4.997030538077227,-20.579154108031272,2.9326335005695654,-123.09459576025716,-18.153930932422533,"INDUSTRIAL","SUBURBAN",1,30259023.7739976,101093531.05458413,131352554.82858174,418468.09395504097,1523338.5193396534,1941806.6132946943,30018416.482403472,131111947.5369876,412031.85710888094,1935370.3764485344,57104349.131200686,109559.58599999995,2447443.393,.02233892516716886,1
"360590013","36059","360590013.1",12.4,"1",0,.126059818316229,.55596526468497,.94852071880566,3.5464670984893574,0,.000984616713705,.004342483585649999,.007408620490699999,.022734942562154498,0,.13151400000000002,.997024,1.991825,10.585214999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.686910458,17.585148451,42.881243925,176.557618484,0,0,0,0,.2223,0,0,1.8527267459999999,11.274826043000001,62.52035125699999,1.235263796,7.033487772999999,50.045706906,138.84277302999996,532.587460886,0,0,0,.011107836999999999,.15207468899999999,0,0,0,0,0,0,0,0,0,0,.011312670062374831,.056773061107657674,.44598202710550056,1.3906985976084614,5.681623672607555,.003785913487009904,.01955131227594612,.1575158841581572,.4878813719088569,1.9835364123772068,.0038647866846559437,.019953538559205817,.16049231463133193,.49448227591397004,2.007811998902002,68750,65974.01866404717,64669.66211440836,69052.0137862073,74546.63770098919,.05133470225872692,.05007372359846174,.048573208287494674,.049689308372305147,.05864944816206977,0,0,0,0,0,0,0,0,0,0,"36","059","1",7318.861,480.57,361.3,191.203,.05543347153051793,.345155271967235,1.0080065751058094,-1.5711408678863106,15.015133032665885,-8.246440259691786,45.30531455090642,-21.204804810348413,179.60912650131672,-33.231825082879844,"RESIDENTIAL","SUBURBAN",0,2223861.05873988,11962007.335217549,14185868.393957429,17369.934342599998,73569.835906018,90939.77024861799,1719621.785474964,13681629.120692512,13431.467487779997,87001.30339379799,3794082.87522264,2076909.6290000002,79314.909,3.8188907159233936e-05,0
"360610010","36061","360610010.1",16.7,"1",0,.7130284826669769,4.282103161059142,9.165884728130097,34.8272559211508,0,.01168434793045175,.07191127490818248,.15774064431599824,.5183491945023486,0,.34092600000000006,3.4238600000000003,10.014652000000002,47.104881000000034,.11281231,1.2938996200000001,14.53068149,36.456379959999985,138.17665108000006,.0245518,.19415434999999998,4.3526932799999996,13.274933490000002,92.30237353999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4718922649999999,2.738237801,7.365639788,9.811791197,70.097702402,0,0,0,.752879959,8.960176446,0,.40085778199999994,2.199969226,6.152840395000001,14.70125969,.763371284,4.581302400999999,59.917972842,176.292438049,670.133062781,0,0,0,0,0,0,0,0,.83,0,0,0,0,1,0,.15044273125331084,1.052247980986329,11.349893974150541,33.53339096583252,119.42307450317313,.0908741441385969,.6341762308173474,6.549475102381044,18.977473136721336,66.8519400264001,.09654422410963354,.6652633207229284,6.857866764678724,19.814980206582444,70.07459155048294,62009.20126101065,55002.41378781466,62595.92088307133,77162.85636569883,85983.31178968657,.31606253626209657,.2745268020635648,.2391583395766524,.21644858315362306,.21821826210310574,.11281231,1.2938996200000001,14.53068149,36.456379959999985,138.17665108000006,.0245518,.19415434999999998,4.3526932799999996,13.274933490000002,92.30237353999999,"36","061","1",3080.768,1170.81,418.13,316.632,-.036107848461388974,-.1256687199195126,-.3424895745620969,.7001246216763689,-12.319979124309068,1.1947402202634931,-39.15381920295158,-4.030058243545234,-147.6516040840235,-41.67569550736788,"RESIDENTIAL","URBAN AND CENTER CITY",0,17128412.64423657,122180611.04036665,139309023.6846032,287645.09963272995,1785751.6783766644,2073396.7780093944,14276298.713568661,136456909.7539353,240907.70791092294,2026659.3862875875,36663538.91252039,16770.861,2696318.4620000003,.16077400331443925,0
"360610062","36061","360610062.1",17.2,"1",.058703627781276996,.8399501076736162,4.843375246529516,11.247837302434599,41.282598346860084,.0010747366410404997,.015209724795435503,.11780881893265051,.2532207449908592,.8071585125867073,.241134,.874405,7.010221,18.181399000000003,63.07067099999996,0,.01457547,4.43025622,14.98535167999999,64.1805047,0,2.09751659,21.115501419999994,61.042989669999976,235.74879185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5192228990000001,8.159716877000001,28.233547667,166.433021547,0,0,0,0,47.53310261699999,0,0,.526374784,.526374784,8.94744409,1.235263796,7.201175085,60.797490194999995,164.250027396,548.8678943279999,0,0,0,0,.258336806,0,0,0,.023,0,0,0,0,1,0,.04011503701387254,.31070661130319605,3.1807674281950127,10.06007012448801,57.07418919319232,.019936191817063333,.16011236095405276,1.515118251399794,4.402008588516879,25.502064290751314,.022030310983042405,.17489437562856036,1.6692012663457814,4.899777452371364,27.458884727947012,139645.5078469239,138705.19528716945,142518.65622551812,135664.09994820948,93210.51192501144,.08649563766413886,.11674274070871356,.1560244182751116,.23283304874646682,.48131838248530623,0,.01457547,4.43025622,14.98535167999999,64.1805047,0,2.09751659,21.115501419999994,61.042989669999976,235.74879185,"36","061","1",3080.768,1170.81,418.13,316.632,-.3015018362289845,-.07789175617221995,-1.5610259645231825,.1279060022883253,-12.376452093270617,1.3405112204618783,-32.88527147432479,1.7208204917318337,-104.60414828470387,4.9032450403826395,"COMMERCIAL","URBAN AND CENTER CITY",0,19138686.474992957,145756892.40132225,164895578.8763152,466936.32916644006,2757398.7746162275,3224335.1037826673,16013700.555423599,161770592.95674586,410396.37654886005,3167795.1511650872,44756534.698613286,36003.3,2186133.924,.06072037629883927,1
